Thành_Phố,Thành_Phố_Encoded,Quận_Huyện,Quận_Huyện_Encoded,Giá_Cho_Thuê,Log_Giá,Diện_Tích_m2,Log_Diện_Tích,Tổng_Tiện_Ích,Máy_Lạnh,Nóng_Lạnh,Thang_Máy,Tủ_Lạnh,Máy_Giặt,Đầy_Đủ_Nội_Thất,Có_Gác_Lửng,Bảo_Vệ_An_Ninh,Giờ_Tự_Do,Không_Chung_Chủ
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.0,1.0986122886681098,20.0,3.044522437723423,3,0,0,0,0,0,0,1,1,1,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.5,1.252762968495368,22.0,3.1354942159291497,4,1,1,0,0,0,0,0,1,0,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,0.55,0.4382549309311553,12.0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.7,1.308332819650179,32.0,3.4965075614664802,3,0,1,1,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.2,1.1631508098056809,20.0,3.044522437723423,5,1,0,0,0,0,0,1,1,1,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.7,0.9932517730102833,20.0,3.044522437723423,3,0,0,0,0,0,0,0,1,1,1
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.5,1.252762968495368,20.0,3.044522437723423,3,1,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.4,0.8754687373538999,13.0,2.6390573296152584,3,0,0,0,0,0,0,0,1,1,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.4,0.8754687373538999,20.0,3.044522437723423,1,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.3,0.832909122935104,10.0,2.3978952727983707,2,0,0,0,0,0,0,0,0,1,1
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.0,1.0986122886681098,20.0,3.044522437723423,2,0,0,0,0,1,1,0,0,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.5,0.9162907318741551,30.0,3.4339872044851463,2,0,0,0,0,0,0,0,0,1,1
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.6,0.9555114450274363,20.0,3.044522437723423,2,0,0,0,0,1,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.9,1.0647107369924282,20.0,3.044522437723423,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.5,0.9162907318741551,12.0,2.5649493574615367,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.8,1.33500106673234,25.0,3.258096538021482,6,0,0,1,0,1,1,0,1,1,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.8,1.0296194171811583,15.0,2.772588722239781,3,0,0,0,0,0,0,1,0,1,1
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,3.5,1.5040773967762742,30.0,3.4339872044851463,2,0,0,1,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.4,0.8754687373538999,20.0,3.044522437723423,2,0,0,0,0,0,0,0,0,1,1
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.0,1.0986122886681098,20.0,3.044522437723423,2,0,0,0,0,0,0,1,0,0,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.5,1.252762968495368,45.0,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,4.0,1.6094379124341003,25.0,3.258096538021482,2,0,0,0,0,1,0,0,0,1,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,3.5,1.5040773967762742,25.0,3.258096538021482,3,0,0,1,0,0,0,0,0,1,1
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.7,1.547562508716013,25.0,3.258096538021482,1,0,0,0,0,1,0,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.9,1.0647107369924282,18.0,2.9444389791664403,4,0,0,1,0,0,0,0,1,1,1
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.0,1.0986122886681098,40.0,3.713572066704308,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.3,1.4586150226995167,25.0,3.258096538021482,2,0,0,1,0,1,0,0,0,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.5,1.252762968495368,25.0,3.258096538021482,2,1,0,0,0,1,0,0,0,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,1.8,1.0296194171811583,20.0,3.044522437723423,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.6,0.9555114450274363,20.0,3.044522437723423,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.5,0.9162907318741551,20.0,3.044522437723423,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,0.75,0.5596157879354227,19.0,2.995732273553991,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.4,1.2237754316221157,30.0,3.4339872044851463,3,1,1,0,0,0,1,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.3,1.1939224684724346,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.0,1.3862943611198906,25.0,3.258096538021482,3,0,0,1,0,1,1,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.3,0.832909122935104,22.0,3.1354942159291497,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.7,1.308332819650179,23.0,3.1780538303479458,4,1,1,0,0,1,0,0,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.0,0.6931471805599453,18.0,2.9444389791664403,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.5,1.252762968495368,25.0,3.258096538021482,3,1,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.5,0.9162907318741551,23.0,3.1780538303479458,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.0,1.3862943611198906,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.9,1.0647107369924282,20.0,3.044522437723423,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.6,1.2809338454620642,30.0,3.4339872044851463,3,0,0,0,0,0,0,1,0,1,1
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.5,0.9162907318741551,15.0,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.8,1.0296194171811583,32.0,3.4965075614664802,3,1,0,1,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.5,1.252762968495368,20.0,3.044522437723423,6,1,1,1,1,1,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.6,0.9555114450274363,12.0,2.5649493574615367,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.0,1.0986122886681098,45.0,3.828641396489095,2,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.0,1.0986122886681098,25.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.1,1.1314021114911006,22.0,3.1354942159291497,3,0,0,0,0,0,0,1,1,1,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.5,0.9162907318741551,25.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.7,0.9932517730102833,25.0,3.258096538021482,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.1,1.1314021114911006,25.0,3.258096538021482,3,0,0,0,0,0,0,1,1,1,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.7,0.9932517730102833,20.0,3.044522437723423,5,1,1,0,0,0,0,0,1,1,1
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,3.0,1.3862943611198906,35.0,3.58351893845611,3,0,1,0,1,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.3,1.1939224684724346,25.0,3.258096538021482,3,1,1,0,0,0,0,0,0,0,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.5,0.9162907318741551,20.0,3.044522437723423,2,0,0,0,0,0,0,1,0,0,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.5,0.9162907318741551,20.0,3.044522437723423,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.5,1.252762968495368,20.0,3.044522437723423,2,0,0,0,0,0,0,1,0,0,1
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.9,1.3609765531356006,25.0,3.258096538021482,2,0,0,0,0,1,1,0,0,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.5,1.252762968495368,40.0,3.713572066704308,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,1.1,0.7419373447293773,20.0,3.044522437723423,1,1,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,1.6,0.9555114450274363,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.7,1.308332819650179,30.0,3.4339872044851463,4,0,0,0,0,0,0,1,1,1,1
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.5,1.252762968495368,25.0,3.258096538021482,5,1,0,0,0,0,0,1,1,1,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.9,1.3609765531356006,35.5,3.597312260588446,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.2,1.1631508098056809,20.0,3.044522437723423,3,0,0,1,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.0,1.0986122886681098,25.0,3.258096538021482,5,1,1,0,1,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.5,0.9162907318741551,16.0,2.833213344056216,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.5,0.9162907318741551,18.0,2.9444389791664403,1,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.3,0.832909122935104,18.0,2.9444389791664403,2,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.2,1.1631508098056809,18.0,2.9444389791664403,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.5,1.5040773967762742,45.0,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.0,1.0986122886681098,40.0,3.713572066704308,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.3,0.832909122935104,12.0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,3.5,1.5040773967762742,19.0,2.995732273553991,3,0,0,0,0,0,1,0,1,1,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.5,1.252762968495368,30.0,3.4339872044851463,2,0,0,0,0,0,0,0,1,1,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.3,0.832909122935104,12.0,2.5649493574615367,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.5,1.5040773967762742,28.0,3.367295829986474,2,0,0,1,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,3.5,1.5040773967762742,35.0,3.58351893845611,5,1,1,0,1,1,1,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.9,1.0647107369924282,30.0,3.4339872044851463,3,1,1,0,0,0,0,0,0,0,1
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,3.5,1.5040773967762742,35.0,3.58351893845611,1,0,0,0,0,0,1,0,0,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.5,1.252762968495368,20.0,3.044522437723423,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.7,1.308332819650179,30.0,3.4339872044851463,6,1,1,1,0,1,1,0,1,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,3.3,1.4586150226995167,25.0,3.258096538021482,4,1,0,0,1,1,1,0,0,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.4,0.8754687373538999,18.0,2.9444389791664403,2,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.2,1.1631508098056809,20.0,3.044522437723423,1,1,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,3.5,1.5040773967762742,25.0,3.258096538021482,4,1,1,1,0,0,0,0,0,1,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,3.0,1.3862943611198906,25.0,3.258096538021482,3,0,1,1,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.5,1.252762968495368,50.0,3.9318256327243257,5,0,1,0,0,1,0,0,1,1,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.0,1.0986122886681098,35.0,3.58351893845611,2,0,0,0,0,0,0,0,0,1,1
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,3.2,1.4350845252893227,40.0,3.713572066704308,5,1,1,0,0,1,1,0,0,1,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.6,1.2809338454620642,32.0,3.4965075614664802,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,3.7,1.547562508716013,20.0,3.044522437723423,6,1,1,1,0,0,1,0,1,1,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.4,0.8754687373538999,15.0,2.772588722239781,2,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.0,1.0986122886681098,20.0,3.044522437723423,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.0,1.0986122886681098,20.0,3.044522437723423,2,0,0,0,0,0,0,0,1,1,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.0,1.0986122886681098,16.0,2.833213344056216,2,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.6,1.5260563034950494,13.0,2.6390573296152584,6,1,1,0,1,1,1,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,4.5,1.7047480922384253,25.0,3.258096538021482,8,1,1,0,1,1,1,0,1,1,1
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.0,1.0986122886681098,17.0,2.8903717578961645,1,0,0,0,0,0,0,0,0,0,1
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.2,1.4350845252893227,30.0,3.4339872044851463,2,0,0,1,0,0,1,0,0,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.5,1.252762968495368,20.0,3.044522437723423,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.0,1.0986122886681098,30.0,3.4339872044851463,2,0,1,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.8,1.0296194171811583,12.0,2.5649493574615367,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.5,1.252762968495368,20.0,3.044522437723423,3,0,1,0,0,0,0,1,0,1,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.8,1.0296194171811583,35.0,3.58351893845611,2,0,0,0,0,0,0,0,0,1,1
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.0,1.0986122886681098,25.0,3.258096538021482,2,0,0,0,1,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.7,1.308332819650179,40.0,3.713572066704308,2,0,0,0,0,0,0,0,1,1,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,3.5,1.5040773967762742,20.0,3.044522437723423,3,1,0,0,1,1,0,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.3,0.832909122935104,18.0,2.9444389791664403,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.7,1.308332819650179,23.0,3.1780538303479458,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.5,1.252762968495368,40.0,3.713572066704308,5,1,1,0,1,1,1,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.7,0.9932517730102833,12.0,2.5649493574615367,2,0,0,0,0,0,0,1,0,0,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.5,0.9162907318741551,16.3,2.8507065015037334,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.8,1.33500106673234,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,3.0,1.3862943611198906,25.0,3.258096538021482,4,1,0,1,0,1,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,0.85,0.6151856390902335,18.0,2.9444389791664403,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.0,0.6931471805599453,15.0,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.4,0.8754687373538999,18.0,2.9444389791664403,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.5,0.9162907318741551,20.0,3.044522437723423,1,0,0,0,0,0,0,0,0,0,1
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.5,0.9162907318741551,15.0,2.772588722239781,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.6,0.9555114450274363,16.0,2.833213344056216,5,1,1,0,1,0,0,0,1,0,1
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.5,0.9162907318741551,20.0,3.044522437723423,3,0,0,0,0,0,0,1,1,1,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.5,1.252762968495368,25.0,3.258096538021482,4,1,1,0,0,1,0,0,0,1,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,1.5,0.9162907318741551,40.0,3.713572066704308,3,1,1,0,0,0,0,0,0,0,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.4,0.8754687373538999,18.0,2.9444389791664403,2,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.5,0.9162907318741551,25.0,3.258096538021482,2,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.8,1.0296194171811583,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,0.8,0.5877866649021191,15.75,2.8183982582710754,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.8,1.33500106673234,23.0,3.1780538303479458,3,1,1,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.5,0.9162907318741551,15.0,2.772588722239781,2,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.5,1.5040773967762742,35.0,3.58351893845611,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,2.5,1.252762968495368,35.0,3.58351893845611,2,0,1,1,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,1.5,0.9162907318741551,20.0,3.044522437723423,2,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.1,0.7419373447293773,35.0,3.58351893845611,2,0,0,0,0,0,0,1,0,0,1
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,1.7,0.9932517730102833,25.0,3.258096538021482,1,1,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.3,1.1939224684724346,30.0,3.4339872044851463,1,0,1,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.5,1.252762968495368,25.0,3.258096538021482,5,1,0,0,0,0,0,1,1,1,1
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.5,1.252762968495368,25.0,3.258096538021482,3,0,1,0,0,0,0,1,0,1,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,4.0,1.6094379124341003,26.3,3.3068867021909143,2,0,0,1,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,3.0,1.3862943611198906,25.0,3.258096538021482,5,1,1,0,0,1,1,0,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,1.5,0.9162907318741551,18.0,2.9444389791664403,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,3.0,1.3862943611198906,30.0,3.4339872044851463,4,0,0,0,1,1,0,1,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,2.5,1.252762968495368,40.0,3.713572066704308,1,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.0,0.6931471805599453,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.6,1.2809338454620642,30.0,3.4339872044851463,4,1,0,0,0,0,0,1,1,0,1
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,3.5,1.5040773967762742,30.0,3.4339872044851463,5,1,1,0,0,1,0,0,1,1,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,1.5,0.9162907318741551,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.0,1.0986122886681098,20.0,3.044522437723423,3,0,1,0,0,0,0,1,0,1,0
Đà Nẵng,2.200209497206704,Thanh Quan,1.5,1.5,0.9162907318741551,20.0,3.044522437723423,5,0,1,0,1,1,1,0,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.2,1.1631508098056809,25.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,3.5,1.5040773967762742,30.0,3.4339872044851463,6,1,0,1,0,1,0,0,1,1,1
Đà Nẵng,2.200209497206704,Thanh Khê,2.039622641509434,2.7,1.308332819650179,20.0,3.044522437723423,2,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.0,0.6931471805599453,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.0,1.0986122886681098,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,3.0,1.3862943611198906,40.0,3.713572066704308,2,0,0,0,0,0,1,0,1,0,0
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,2.5,1.252762968495368,22.0,3.1354942159291497,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.2,0.7884573603642702,25.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,2.5,1.252762968495368,30.0,3.4339872044851463,3,1,1,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Ngũ Hành Sơn,2.389770114942529,1.6,0.9555114450274363,14.0,2.70805020110221,3,0,0,0,0,1,0,0,1,1,0
Đà Nẵng,2.200209497206704,Hải Châu,2.3805084745762715,3.8,1.5686159179138452,30.0,3.4339872044851463,6,1,0,0,1,1,1,0,1,0,1
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,2.8,1.33500106673234,25.0,3.258096538021482,8,1,1,1,1,1,1,0,0,1,1
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,1.2,0.7884573603642702,25.0,3.258096538021482,1,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.200209497206704,Sơn Trà,2.4669736842105263,3.5,1.5040773967762742,35.0,3.58351893845611,7,1,1,1,1,1,0,0,0,1,1
Đà Nẵng,2.200209497206704,Liên Chiểu,1.8189781021897808,1.3,0.832909122935104,17.0,2.8903717578961645,1,0,0,0,0,0,0,0,0,0,1
Đà Nẵng,2.200209497206704,Cẩm Lệ,2.2255813953488373,3.0,1.3862943611198906,20.0,3.044522437723423,4,0,0,0,0,0,1,0,1,1,1
